-0.3577785399646656,0.19300174833930894,-0.006247931821872665,-0.8640785144943233,-0.02636397037458016,0.7086929764697074,-0.9678527963144834,-0.6528626655876884
-0.8253768261352405,-0.5671177169154191,0.45484305767531064,-0.3502346989348766,0.5027642260601599,0.6754540463944227,0.6722913264945145,0.6501012226470797
0.0001865733031625183,0.458724910670786,-0.2177452837070506,0.4468517091545454,0.25435360000786034,0.29277504723796266,-0.9566132077960972,0.48135746733452667
-0.3448112162036878,-0.8168772200028434,0.9534028337998839,-0.006687009797161192,-0.9738791702942908,-0.19962865313811973,-0.310342209791199,0.42073600626713015
0.6253333109296606,0.08079836473626445,-0.4581749089956104,-0.1611345946541216,-0.7679920125565394,-0.3127490897928822,0.9255473754607166,0.8568138354035582
0.12798230878247052,0.6038891999917286,-0.3883519523847543,-0.30585712183499725,0.6440931441235649,0.9252876045907121,-0.5594086705223642,0.007663229699182317
0.7219221086185188,-0.24683674665622268,0.3827872283473197,-0.3436357568797552,0.7203935636829208,0.2375532962672091,-0.9799883919085213,-0.1725755052830915
-0.4229865262763215,-0.2228762171613643,-0.1285303319236073,0.5383620068890687,0.3202337279810137,-0.4107217597963304,0.7387573999940131,0.48507772865651066
-0.30578885404166023,0.38907862121743175,-0.9730961704695029,0.6877775574427472,0.2510089890888705,0.07891071354268675,0.6498247861802171,0.8379924090901523
0.22749370635787036,0.1441269023425953,0.8738984771258971,0.7576256801557939,-0.41046406704754634,0.5871947211165351,0.8656808011299617,-0.4830540021180436
0.3415785307189019,0.7343372335559595,0.35452711802484504,0.3970927627552103,-0.045331450167483744,0.3503560110040054,-0.4228814864548194,0.679913098587245
-0.43683396365988925,-0.015800957077542144,-0.981984698921484,-0.6525929892334483,0.9193681216255052,0.25257372913001674,0.48451195693889515,0.4715518070160001
-0.13563167917724828,0.955230751921623,0.1960298765599151,0.39009410520406407,0.28978650107148685,-0.20779296985066065,0.24205166488505547,0.05771624252686047
0.2999035954230247,0.533600847938422,-0.8215696937345336,0.5821714156441997,0.6164459874834067,-0.2875897301914634,0.6075447688909068,0.8152282805119482
0.15819171600850623,0.45212463764095423,0.3023005769479572,-0.5464676621096123,0.20708737091358298,-0.8019973567655523,-0.5396695832098306,-0.49528703742725133
-0.15441270390448025,0.7716264318518533,0.8001041489495355,0.11623169515432741,-0.7966311362008875,-0.08755901535460664,0.6739884060843058,0.352761899053315
